# Hostname exactly matches dpr.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/ar/node/815672,2
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/event/lifeguard-assessments-dpr-summer-aquatics-positions,2
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/event/lifeguard-assessments-dpr-summer-aquatics-positions-0,2
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/event/lifeguard-assessments-dpr-summer-aquatics-positions-1,2
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/event/lifeguard-assessments-dpr-summer-aquatics-positions-2,1
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/event/lifeguard-assessments-dpr-summer-aquatics-positions-3,4
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/event/lifeguard-assessments-dpr-summer-aquatics-positions-4,2
Lifeguard Assessments - DPR Summer Aquatics Positions | dpr,/event/lifeguard-assessments-dpr-summer-aquatics-positions-5,2
Lights of Freedom Ceremony | dpr,/release/lights-freedom-ceremony,1
Lights On Afterschool - Raymond Recreation Center | dpr,/event/lights-afterschool-raymond-recreation-center,1
Lincoln Capper Children's Pool | dpr,/page/lincoln-capper-childrens-pool,25
Line Dance - Fort Stevens Recreation Center | dpr,/event/line-dance-fort-stevens-recreation-center,2
Line Dance - Fort Stevens Recreation Center | dpr,/event/line-dance-fort-stevens-recreation-center-0,7
Line Dance Class - Fort Stevens Recreation Center | dpr,/am/node/708142,8
Line Dance Class - Fort Stevens Recreation Center | dpr,/event/line-dance-class-fort-stevens-recreation-center,3
Line Dancing - Sherwood Recreation Center | dpr,/event/line-dancing-sherwood-recreation-center,3
Line Dancing - Sherwood Recreation Center | dpr,/event/line-dancing-sherwood-recreation-center-0,43
Line Dancing - Sherwood Recreation Center | dpr,/fr/node/1026152,5
Little Explorers Camp | dpr,/node/1527706,19
Little Explorers Camp | dpr,/page/little-explorers-camp,28
Little Goblins Parade and Festival - Stead Recreation Center | dpr,/event/little-goblins-parade-and-festival-stead-recreation-center,3
Local Parks | dpr,/fr/page/local-parks,5
Local Parks | dpr,/ko/page/local-parks,5
Local Parks | dpr,/node/1238961,656
Local Parks | dpr,/page/local-parks,331
Looking Through The Looking Glass - Deanwood Recreation Center | dpr,/event/looking-through-looking-glass-deanwood-recreation-center,3
Lunch and a Movie - Guy Mason Recreation Center | dpr,/ar/event/lunch-and-movie-guy-mason-recreation-center-5,1
Macomb Annual Halloween Community Haunted House - Macomb Recreation Center | dpr,/event/macomb-annual-halloween-community-haunted-house-macomb-recreation-center,10
Macomb Annual Holiday Card Making and Holiday Party - Macomb Recreation Center | dpr,/event/macomb-annual-holiday-card-making-and-holiday-party-macomb-recreation-center,2
Macomb Co-Ed Basketball - Macomb Recreation Center | dpr,/event/macomb-co-ed-basketball-macomb-recreation-center,2
Macomb Recreation Center | dpr,/page/macomb-recreation-center-00,320
Macomb's Class of 2014 Barbeque - Macomb Recreation Center | dpr,/event/macombs-class-2014-barbeque-macomb-recreation-center,2
"Madame Tussauds Washington, DC and the DC Department of Parks and Recreation Celebrate Black History Month | dpr",/release/madame-tussauds-washington-dc-and-dc-department-parks-and-recreation-celebrate-black-history,8
Malcolm X Opportunity Center | dpr,/page/malcolm-x-opportunity-center,99
Marcus Coates | dpr,/biography/marcus-coates,65
Marcus Coates | dpr,/node/1730896,111
Mardi Gras and More at DPR in March | dpr,/release/mardi-gras-and-more-dpr-march,9
Marie Reed Aquatic Center | dpr,/page/marie-reed-aquatic-center,2753
Marie Reed Aquatic Facility Temporarily Closed | dpr,/release/marie-reed-aquatic-facility-temporarily-closed,1
Marie Reed Community Center | dpr,/mariereed,1647
Marie Reed Community Center | dpr,/page/marie-reed-community-center,1
Marie Reed Community Center | dpr,/page/marie-reed-recreation-center,1
Mark Johnson Inducted in the International Boxing Hall of Fame | dpr,/release/mark-johnson-inducted-international-boxing-hall-fame,13
Marshall Heights Bison Win 56th Annual Pop Warner Super Bowl National Championship Title | dpr,/release/marshall-heights-bison-win-56th-annual-pop-warner-super-bowl-national-championship-title,16
Marvin Gaye Park Fitness Sites | dpr,/page/marvin-gaye-park-fitness-sites,1
Marvin Gaye Park Master Plan | dpr,/page/marvin-gaye-park-master-plan,1
Marvin Gaye Park Master Plan Community Meeting - Marvin Gaye Recreation Center | dpr,/event/marvin-gaye-park-master-plan-community-meeting-marvin-gaye-recreation-center,2
Marvin Gaye Recreation Center | dpr,/marvingaye,204
Marvin Gaye Recreation Center | dpr,/node/1237816,42
Marvin Gaye Recreation Center Temporarily Closes for 19th Annual Community Improvement Day | dpr,/release/marvin-gaye-recreation-center-temporarily-closes-19th-annual-community-improvement-day,6
Master Urban Composting Certification Course | dpr,/page/master-urban-composting-certification-course,22
"Mayor Bowser Activates Extended Heat Emergency Through Thursday, July 11 | dpr",/release/mayor-bowser-activates-extended-heat-emergency-through-thursday-july-11,2
"Mayor Bowser Activates Heat Alert, Announces Spray Parks and Select Recreation Centers Will Open on Juneteenth | dpr",/release/mayor-bowser-activates-heat-alert-announces-spray-parks-and-select-recreation-centers-will,13
"Mayor Bowser Activates Heat Emergency Plan for Monday, July 12 through Wednesday, July 14 | dpr",/release/mayor-bowser-activates-heat-emergency-plan-monday-july-12-through-wednesday-july-14,1
Mayor Bowser Adds Additional Summer Camp Locations | dpr,/release/mayor-bowser-adds-additional-summer-camp-locations,2
Mayor Bowser and Chief Smith Share Updated Public Safety Posture in Response to Recent Incidents Involving Youth | dpr,/release/mayor-bowser-and-chief-smith-share-updated-public-safety-posture-response-recent-incidents,8
Mayor Bowser and DPR Announce “Teen Break Time” Programming Available Over the DCPS Winter Break | dpr,/release/mayor-bowser-and-dpr-announce-“teen-break-time”-programming-available-over-dcps-winter-break,5
Mayor Bowser and DPR Announce Additional Sessions for Learn-to-Swim for All Ages | dpr,/release/mayor-bowser-and-dpr-announce-additional-sessions-learn-swim-all-ages,9
Mayor Bowser and DPR Announce Community-Based Grants to Support and Expand Recreation Opportunities for DC Youth | dpr,/release/mayor-bowser-and-dpr-announce-community-based-grants-support-and-expand-recreation,7
Mayor Bowser and DPR Announce Community-Based Grants to Support and Expand Recreation Opportunities for Youth | dpr,/release/mayor-bowser-and-dpr-announce-community-based-grants-support-and-expand-recreation-0,8
Mayor Bowser and DPR Announce Programming Available for Young People During Winter Break | dpr,/release/mayor-bowser-and-dpr-announce-programming-available-young-people-during-winter-break,9
Mayor Bowser and DPR Announce Programming Available for Youth During Mid-Winter Break | dpr,/release/mayor-bowser-and-dpr-announce-programming-available-youth-during-mid-winter-break,6
Mayor Bowser and DPR Announce Rec for All Grant Applications Now Open | dpr,/node/1809046,1
Mayor Bowser and DPR Announce Rec for All Grant Applications Now Open | dpr,/release/mayor-bowser-and-dpr-announce-rec-all-grant-applications-now-open,81
Mayor Bowser and DPR Announce Select Spray Parks Will Open Early on May 15 | dpr,/release/mayor-bowser-and-dpr-announce-select-spray-parks-will-open-early-may-15,5
Mayor Bowser and DPR Announce Weekly Late Night Neighborhood Parties at Pools and Recreation Centers Throughout the Summer | dpr,/release/mayor-bowser-and-dpr-announce-weekly-late-night-neighborhood-parties-pools-and-recreation,10
Mayor Bowser and DPR Announce Winter Break Programs for District Youth | dpr,/release/mayor-bowser-and-dpr-announce-winter-break-programs-district-youth,4
Mayor Bowser and DPR Announce Winter Break Time Programming for Young People During Winter Break | dpr,/release/mayor-bowser-and-dpr-announce-winter-break-time-programming-young-people-during-winter-break,7
Mayor Bowser and DPR Announces Rec for ALL Grants to Support and Expand Recreation Opportunities for DC Youth | dpr,/release/mayor-bowser-and-dpr-announces-rec-all-grants-support-and-expand-recreation-opportunities-dc,75
Mayor Bowser and DPR Encourage DC Residents to Apply for Open Summer Positions | dpr,/release/mayor-bowser-and-dpr-encourage-dc-residents-apply-open-summer-positions,1
Mayor Bowser and DPR Extend Select Pool and Spray Park Hours Through September 21 | dpr,/release/mayor-bowser-and-dpr-extend-select-pool-and-spray-park-hours-through-september-21,5
Mayor Bowser and DPR Hosts 33rd Annual Black History Invitational Swim Meet | dpr,/release/mayor-bowser-and-dpr-hosts-33rd-annual-black-history-invitational-swim-meet,5
Mayor Bowser and DPR Launch “DPR Spring Break” with Free Events Across the District | dpr,/release/mayor-bowser-and-dpr-launch-“dpr-spring-break”-free-events-across-district,3
"Mayor Bowser and DPR Launch Weekly Late Night Hype Summer Series, Highlight FY26 Investments in Parks and Recreation | dpr",/release/mayor-bowser-and-dpr-launch-weekly-late-night-hype-summer-series-highlight-fy26-investments,41
"Mayor Bowser and DPR Offer Free Lifeguard Training Certification Courses, Encourages DC Residents to Apply | dpr",/release/mayor-bowser-and-dpr-offer-free-lifeguard-training-certification-courses-encourages-dc,9
Mayor Bowser and MPD Announce Launch of Juvenile Investigative Response Unit to Continue Driving Down Crime | dpr,/node/1774676,5
Mayor Bowser and MPD Announce Launch of Juvenile Investigative Response Unit to Continue Driving Down Crime | dpr,/release/mayor-bowser-and-mpd-announce-launch-juvenile-investigative-response-unit-continue-driving,5
Mayor Bowser and the Department of Parks and Recreation Announce 2018 DPR Winter Wondercamp Schedule | dpr,/release/mayor-bowser-and-department-parks-and-recreation-announce-2018-dpr-winter-wondercamp,5
Mayor Bowser and the Department of Parks and Recreation Announce Select Outdoor Pools and Recreation Centers Will Open on Juneteenth to Help Washingtonians Beat the Heat | dpr,/release/mayor-bowser-and-department-parks-and-recreation-announce-select-outdoor-pools-and,7
Mayor Bowser Announces 4th of July Road Closures and City Services Adjustments | dpr,/release/mayor-bowser-announces-4th-july-road-closures-and-city-services-adjustments,1
Mayor Bowser Announces DPR Fall Programming Registration Opens on August 13 and 14 | dpr,/release/mayor-bowser-announces-dpr-fall-programming-registration-opens-august-13-and-14,1
Mayor Bowser Announces DPR Spring Programming Registration Opens Starting March 1 | dpr,/release/mayor-bowser-announces-dpr-spring-programming-registration-opens-starting-march-1,1
Mayor Bowser Announces Expanded Hours at Recreation Centers | dpr,/release/mayor-bowser-announces-expanded-hours-recreation-centers,1
Mayor Bowser Announces Extended Spray Park and Select Pool Operations Through the End of Summer 2024 | dpr,/release/mayor-bowser-announces-extended-spray-park-and-select-pool-operations-through-end-summer,3
Mayor Bowser Announces Key Appointments | dpr,/Mayor_Bowser_Announces_Key_Appointments,1
Mayor Bowser Announces Key Appointments | dpr,/release/mayor-bowser-announces-key-appointments-0,1
Mayor Bowser Announces Key Appointments | dpr,/release/mayor-bowser-announces-key-appointments-9,8
Mayor Bowser Announces Registration for DPR Summer Programs to Open Next Week | dpr,/release/mayor-bowser-announces-registration-dpr-summer-programs-open-next-week,1
"Mayor Bowser Announces Return of Late Night Hype, New Partnership With Beat the Streets | dpr",/release/mayor-bowser-announces-return-late-night-hype-new-partnership-beat-streets,3
Mayor Bowser Awards $9.2M for Safe Passage Program to Keep Students Safe as They Travel to and from School | dpr,/node/1804761,5
Mayor Bowser Awards $9.2M for Safe Passage Program to Keep Students Safe as They Travel to and from School | dpr,/release/mayor-bowser-awards-92m-safe-passage-program-keep-students-safe-they-travel-and-school,53
Mayor Bowser Breaks Ground on Marvin Gaye Recreation Center in Ward 7 | dpr,/release/mayor-bowser-breaks-ground-marvin-gaye-recreation-center-ward-7,1
Mayor Bowser Breaks Ground on Modernization of Stead Park Recreation Center | dpr,/release/mayor-bowser-breaks-ground-modernization-stead-park-recreation-center,1
Mayor Bowser Breaks Ground on New Fort Lincoln Recreation Center and Early Childhood Education Center | dpr,/release/mayor-bowser-breaks-ground-new-fort-lincoln-recreation-center-and-early-childhood-education,23
Mayor Bowser Breaks Ground on Palisades Recreation Center | dpr,/release/mayor-bowser-breaks-ground-palisades-recreation-center,2
Mayor Bowser Breaks Ground on Shepherd Park Community Center Modernization | dpr,/release/mayor-bowser-breaks-ground-shepherd-park-community-center-modernization,1
Mayor Bowser Celebrates Grand Reopening of the DPR Fort Dupont Ice Arena Following $39 Million Renovation | dpr,/node/1809336,5
Mayor Bowser Celebrates Grand Reopening of the DPR Fort Dupont Ice Arena Following $39 Million Renovation | dpr,/release/mayor-bowser-celebrates-grand-reopening-dpr-fort-dupont-ice-arena-following-39-million,7
Mayor Bowser Celebrates Groundbreaking of Southeast Tennis and Learning Center South Expansion | dpr,/release/mayor-bowser-celebrates-groundbreaking-southeast-tennis-and-learning-center-south-expansion,6
Mayor Bowser Celebrates Historic Investment in Parks and Recreational Activities for Residents with 4th Annual DPR Rec Day | dpr,/release/mayor-bowser-celebrates-historic-investment-parks-and-recreational-activities-residents-4th,1
Mayor Bowser Celebrates Investments in DC’s #1 Ranked Park System at 2022 Outdoor Pool Season Kickoff | dpr,/release/mayor-bowser-celebrates-investments-dc’s-1-ranked-park-system-2022-outdoor-pool-season,1
Mayor Bowser Celebrates Marvin Gaye Day with Ribbon Cutting at Marvin Gaye Recreation Center | dpr,/release/mayor-bowser-celebrates-marvin-gaye-day-ribbon-cutting-marvin-gaye-recreation-center,1
"Mayor Bowser Celebrates Modernization of Kenilworth Recreation Center, Announces New Permit and Application Process | dpr",/release/mayor-bowser-celebrates-modernization-kenilworth-recreation-center-announces-new-permit-and,4
Mayor Bowser Celebrates Start of Outdoor Pool Season and DC Being Named #1 Park System for the Fifth Consecutive Year | dpr,/release/mayor-bowser-celebrates-start-outdoor-pool-season-and-dc-being-named-1-park-system-fifth,12
"Mayor Bowser Cuts Ribbon on Friendship ""Turtle"" Park Recreation Center, Hosts Family Fun Day in Ward 3 | dpr",/release/mayor-bowser-cuts-ribbon-friendship-turtle-park-recreation-center-hosts-family-fun-day-ward,2
Mayor Bowser Cuts Ribbon on New Arboretum Community Center | dpr,/release/mayor-bowser-cuts-ribbon-new-arboretum-community-center,13
Mayor Bowser Cuts Ribbon on New Joy Evans Therapeutic Recreation Center | dpr,/release/mayor-bowser-cuts-ribbon-new-joy-evans-therapeutic-recreation-center,1
Mayor Bowser Cuts Ribbon on Oxon Run Trail at Frederick Douglass 5K | dpr,/release/mayor-bowser-cuts-ribbon-oxon-run-trail-frederick-douglass-5k,1
"Mayor Bowser Cuts Ribbon on Stead Park Recreation Center, DC’s First Net Zero Ready Recreation Center | dpr",/release/mayor-bowser-cuts-ribbon-stead-park-recreation-center-dc’s-first-net-zero-ready-recreation,2
