# Hostname exactly matches dhcf.dc.gov,,
# Start date: 20250916,,
# End date: 20251216,,
,,
Page title and screen class,Page path and screen class,Views
Medicaid Update: Transmittal 17-21- Reimbursement of Out-of-Pocket Expenditures for Managed Care Beneficiaries | dhcf,/node/1274021,8
Medicaid Update: Transmittal 17-22- Reimbursement of Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/node/1274026,1
Medicaid Update: Transmittal 17-22- Reimbursement of Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/publication/medicaid-update-transmittal-17-22-reimbursement-out-pocket-expenditures-non-managed-care,0
Medicaid Update: Transmittal 17-23-FY 2018 Medicaid Hospice Rates | dhcf,/node/1285931,1
Medicaid Update: Transmittal 17-23-FY 2018 Medicaid Hospice Rates | dhcf,/publication/medicaid-update-transmittal-17-23-fy-2018-medicaid-hospice-rates,6
Medicaid Update: Transmittal 17-24-Eligibility Determination and Enrollment Process for EPD Waiver: Response to G.W. Health Insurance Counseling Project (HICP) Fact Sheet | dhcf,/publication/medicaid-update-transmittal-17-24-eligibility-determination-and-enrollment-process-epd,6
"Medicaid Update: Transmittal 17-25 - My Health GPS Care Plan Incentive Extension through October 31, 2017 | dhcf",/node/1284351,1
"Medicaid Update: Transmittal 17-25 - My Health GPS Care Plan Incentive Extension through October 31, 2017 | dhcf",/publication/medicaid-update-transmittal-17-25-my-health-gps-care-plan-incentive-extension-through,7
Medicaid Update: Transmittal 17-26 - Anesthesiologist Assistant Services for Medicaid-Reimbursable Claiming | dhcf,/node/1284776,1
Medicaid Update: Transmittal 17-26 - Anesthesiologist Assistant Services for Medicaid-Reimbursable Claiming | dhcf,/publication/medicaid-update-transmittal-17-26-anesthesiologist-assistant-services-medicaid,1
Medicaid Update: Transmittal 17-27 - DHCF and DOEE Joint Letter Regarding Required Lead Screenings – Every Child. Twice by Two | dhcf,/node/1284781,1
Medicaid Update: Transmittal 17-27 - DHCF and DOEE Joint Letter Regarding Required Lead Screenings – Every Child. Twice by Two | dhcf,/publication/medicaid-update-transmittal-17-27-dhcf-and-doee-joint-letter-regarding-required-lead,1
Medicaid Update: Transmittal 17-28 -Mandatory Medicaid Managed Care Network Provider Enrollment in DC Medicaid | dhcf,/node/1287566,1
Medicaid Update: Transmittal 17-28 -Mandatory Medicaid Managed Care Network Provider Enrollment in DC Medicaid | dhcf,/publication/medicaid-update-transmittal-17-28,3
Medicaid Update: Transmittal 17-30-Enrollment for Physician Assistants (PA) | dhcf,/node/1290841,1
Medicaid Update: Transmittal 17-30-Enrollment for Physician Assistants (PA) | dhcf,/publication/medicaid-update-transmittal-17-30-enrollment-physician-assistants-pa,5
Medicaid Update: Transmittal 17-31-Update to Person-Centered Service Planning Template | dhcf,/publication/medicaid-update-transmittal-17-31-update-person-centered-service-planning-template,7
Medicaid Update: Transmittal 17-32 - Procedures for Obtaining Prior Authorizations for Home Health Services and Private Duty Nursing Services as Established Under the Medicaid State Plan | dhcf,/node/1295826,1
Medicaid Update: Transmittal 17-32 - Procedures for Obtaining Prior Authorizations for Home Health Services and Private Duty Nursing Services as Established Under the Medicaid State Plan | dhcf,/publication/medicaid-update-transmittal-17-32-procedures-obtaining-prior-authorizations-home-health,5
Medicaid Update: Transmittal 17-33-Notification to Nursing Facilities Transitioning from RUG-III to RUG-IV | dhcf,/node/1296431,1
Medicaid Update: Transmittal 17-33-Notification to Nursing Facilities Transitioning from RUG-III to RUG-IV | dhcf,/publication/medicaid-update-transmittal-17-33-notification-nursing-facilities-transitioning-rug-iii,6
Medicaid Update: Transmittal 17-34-2018 CPT-HCPCS Codes Updates | dhcf,/node/1296436,7
Medicaid Update: Transmittal 18-01: 2017 Retroactive Payment of State Supplement and January 2018 Payment Levels | dhcf,/node/1305311,5
Medicaid Update: Transmittal 18-02: REVISED Hospice Policy and Procedure: New Prior Authorization Process for Nursing Facility Room and Board | dhcf,/node/1305646,6
Medicaid Update: Transmittal 18-03-Reimbursement of Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/node/1305636,1
Medicaid Update: Transmittal 18-03-Reimbursement of Out-of-Pocket Expenditures for Non-Managed Care Medicaid Beneficiaries | dhcf,/publication/medicaid-update-transmittal-18-03-reimbursement-out-pocket-expenditures-non-managed-care,10
Medicaid Update: Transmittal 18-04-Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/node/1305641,8
Medicaid Update: Transmittal 18-04-Reimbursement of Out-of-Pocket Expenditures for Managed Care Medicaid Beneficiaries | dhcf,/publication/medicaid-update-transmittal-18-04-reimbursement-out-pocket-expenditures-managed-care,1
Medicaid Update: Transmittal 18-05 Balance Billing of Eligible Medicaid and Alliance Beneficiaries | dhcf,/publication/medicaid-update-transmittal-18-05-balance-billing-eligible-medicaid-and-alliance,7
Medicaid Update: Transmittal 18-06-Retroactive Implementation of Rate Change for Rehab Day Services | dhcf,/node/1308316,2
Medicaid Update: Transmittal 18-06-Retroactive Implementation of Rate Change for Rehab Day Services | dhcf,/publication/medicaid-update-transmittal-18-06-retroactive-implementation-rate-change-rehab-day,4
Medicaid Update: Transmittal 18-07-Alignment of Plan of Care Dates with Medicaid Eligibility Certification Dates | dhcf,/node/1308321,7
Medicaid Update: Transmittal 18-08: Third Medicaid-Reimbursable Telemedicine Services Notice of Emergency and Proposed Rulemaking and Provider Guidance | dhcf,/node/1312026,1
Medicaid Update: Transmittal 18-09 - National Children's Dental Health Month – Dental Procedures and Billing | dhcf,/node/1312536,1
Medicaid Update: Transmittal 18-09 - National Children's Dental Health Month – Dental Procedures and Billing | dhcf,/publication/medicaid-update-transmittal-18-09-national-childrens-dental-health-month-–-dental,9
Medicaid Update: Transmittal 18-10 - Medicaid Fee Schedule Updates for the District of Columbia Office of State Superintendent of Education Early Intervention Services | dhcf,/node/1312546,7
Medicaid Update: Transmittal 18-10 - Medicaid Fee Schedule Updates for the District of Columbia Office of State Superintendent of Education Early Intervention Services | dhcf,/publication/medicaid-update-transmittal-18-10-medicaid-fee-schedule-updates-district-columbia-office,3
Medicaid Update: Transmittal 18-11-Notice of Pricing Updates to the Medicaid Fee Schedule | dhcf,/node/1319526,6
Medicaid Update: Transmittal 18-12-Prior Authorization (PA) Requirement Removal for Nexplanon Etonogestrel implant 68 mg radiopaque (Procedure Code J7307) | dhcf,/node/1319551,1
Medicaid Update: Transmittal 18-12-Prior Authorization (PA) Requirement Removal for Nexplanon Etonogestrel implant 68 mg radiopaque (Procedure Code J7307) | dhcf,/publication/medicaid-update-transmittal-18-12-prior-authorization-pa-requirement-removal-nexplanon,4
Medicaid Update: Transmittal 18-13- Implementation of the Nursing Home Payment Methodology | dhcf,/node/1321601,1
"Medicaid Update: Transmittal 18-15- Medicaid Enrollment Requirement for Providers Who Order, Refer, or Prescribe Items, Services, or Medications to DC Medicaid Beneficiaries | dhcf",/node/1321621,1
"Medicaid Update: Transmittal 18-15- Medicaid Enrollment Requirement for Providers Who Order, Refer, or Prescribe Items, Services, or Medications to DC Medicaid Beneficiaries | dhcf",/publication/medicaid-update-transmittal-18-15-medicaid-enrollment-requirement-providers-who-order,1
Medicaid Update: Transmittal 18-16: Provider Billing Changes for Alliance Beneficiaries Emergency Medical Services | dhcf,/node/1322751,5
Medicaid Update: Transmittal 18-16: Provider Billing Changes for Alliance Beneficiaries Emergency Medical Services | dhcf,/publication/medicaid-update-transmittal-18-16-provider-billing-changes-alliance-beneficiaries,2
Medicaid Update: Transmittal 18-17: DC Medicaid Enrollment Requirement for Medical Residents and Interns | dhcf,/node/1325716,7
Medicaid Update: Transmittal 18-17: DC Medicaid Enrollment Requirement for Medical Residents and Interns | dhcf,/publication/medicaid-update-transmittal-18-17-dc-medicaid-enrollment-requirement-medical-residents,1
Medicaid Update: Transmittal 18-18: Modification for Procedure Pricing Information in Transmittal#18-10 | dhcf,/node/1325736,2
Medicaid Update: Transmittal 18-18: Modification for Procedure Pricing Information in Transmittal#18-10 | dhcf,/publication/medicaid-update-transmittal-18-18-modification-procedure-pricing-information,2
Medicaid Update:Transmittal #14-02 Notice to Pharmacies for Medicaid Beneficiaries | dhcf,/node/712112,9
Medicaid Update:Transmittal 17-29-Enrollment of Personal Care Aides (PCA) | dhcf,/node/1290851,3
Medicaid Update:Transmittal 17-29-Enrollment of Personal Care Aides (PCA) | dhcf,/publication/medicaid-updatetransmittal-17-29-enrollment-personal-care-aides-pca,1
Medicaid Update:Transmittal 17-29-Enrollment of Personal Care Aides (PCA) | dhcf,/publication/medicaid-updatetransmittal-17-29-enrollment-personal-care-aides-pca-01,1
Medicaid Update:Transmittal 18-14: Enrollment of Personal Care Aides (PCA) | dhcf,/node/1322741,2
Medicaid Update:Transmittal 18-14: Enrollment of Personal Care Aides (PCA) | dhcf,/publication/medicaid-updatetransmittal-18-14-enrollment-personal-care-aides-pca,1
Medicaid Updates: Transmittal # 11-07 Out-of-State Nursing Facility Placement Procedures | dhcf,/node/176732,1
Medicaid Updates: Transmittal # 11-07 Out-of-State Nursing Facility Placement Procedures | dhcf,/publication/medicaid-updates-transmittal-11-07-out-state-nursing-facility-placement-procedures,1
Medicaid Updates: Transmittal # 11-10 New Required Form for Ordering Personal Care Aide Services | dhcf,/node/176712,1
Medicaid Updates: Transmittal # 11-11 DC Medicaid Diabetic Supplies Program at Point of Sale | dhcf,/node/176692,7
Medicaid Updates: Transmittal # 11-11 DC Medicaid Diabetic Supplies Program at Point of Sale | dhcf,/publication/medicaid-updates-transmittal-11-11-dc-medicaid-diabetic-supplies-program-point-sale,4
Medicaid Updates: Transmittal # 11-12 DC Medicaid Diabetic Supplies Program at Point of Sale | dhcf,/node/176672,1
Medicaid Updates: Transmittal # 11-12 DC Medicaid Diabetic Supplies Program at Point of Sale | dhcf,/publication/medicaid-updates-transmittal-11-12-dc-medicaid-diabetic-supplies-program-point-sale,11
Medicaid Updates: Transmittal # 11-14 Inter-Agency Transfer Form for Medicaid Personal Care Aide (PCA) State Plan Services | dhcf,/publication/medicaid-updates-transmittal-11-14-inter-agency-transfer-form-medicaid-personal-care,9
Medicaid Updates: Transmittal # 11-23 For Medicaid Providers of Intellectual Disability and Developmental Disability Waiver Services | dhcf,/node/176372,1
Medicaid Updates: Transmittal # 11-23 For Medicaid Providers of Intellectual Disability and Developmental Disability Waiver Services | dhcf,/publication/medicaid-updates-transmittal-11-23-medicaid-providers-intellectual-disability-and,1
Medicaid Updates: Transmittal #11-21 Revision of Form for Ordering PCA Services | dhcf,/node/176492,1
Medicaid Updates: Transmittal #11-21 Revision of Form for Ordering PCA Services | dhcf,/publication/medicaid-updates-transmittal-11-21-revision-form-ordering-pca-services,8
Medicaid Updates: Transmittal #11-24 Beginning of EPD Waiver Waiting List | dhcf,/node/176302,1
Medicaid Updates: Transmittal #11-24 Beginning of EPD Waiver Waiting List | dhcf,/publication/medicaid-updates-transmittal-11-24-beginning-epd-waiver-waiting-list,1
Medicaid Updates: Transmittal #11-25 Inspector General (OIG) Audit of DC Medicaid Nursing Homes | dhcf,/node/176272,7
Medicaid Updates: Transmittal #11-25 Inspector General (OIG) Audit of DC Medicaid Nursing Homes | dhcf,/publication/medicaid-updates-transmittal-11-25-inspector-general-oig-audit-dc-medicaid-nursing-homes,1
Medicaid Updates: Transmittal #11-26 FY12 Medicaid Hospice Rates | dhcf,/node/176252,1
Medicaid Updates: Transmittal #11-26 FY12 Medicaid Hospice Rates | dhcf,/publication/medicaid-updates-transmittal-11-26-fy12-medicaid-hospice-rates,6
Medicaid Waiver – Beneficiary Freedom of Choice and Procedure for Assuring Beneficiary Freedom of Choice Form (Office of Disabilities and Aging) | dhcf,/publication/medicaid-waiver-–-beneficiary-freedom-choice-and-procedure-assuring-beneficiary-freedom,7
Medicaid Waiver – Enrollment Request/Update – DHS Form 30-AW | dhcf,/publication/medicaid-waiver-–-enrollment-requestupdate-–-dhs-form-30-aw,1
Medical Care Respite Grant Services For The Homeless | dhcf,/node/1467906,8
Medical Care Respite Grant Services For The Homeless | dhcf,/publication/medical-care-respite-grant-services-homeless,5
Medically Needy Spend-Down | dhcf,/node/892492,108
Medically Needy Spend-Down | dhcf,/service/medically-needy-spend-down,371
Medically Needy Spend-Down | dhcf,/service/spend-down,2
Medicare | dhcf,/node/835642/,1
Medicare | dhcf,/publication/medicare,12
Medicare – QMB (Qualified Medicare Beneficiary Program) | dhcf,/publication/medicare-–-qmb-qualified-medicare-beneficiary-program,13
Medicare Savings Program Application Packet | dhcf,/publication/medicare-savings-program-application-packet,8
"Meeting Minutes - September 19, 2012 - Board Approved | dhcf",/node/367492,3
Meeting Recordings and Slides | dhcf,/page/meeting-materials-0,2
Meeting Recordings and Slides | dhcf,/page/meeting-recordings-and-slides,3984
Meetings and Materials | dhcf,/es/page/meetings-and-materials,5
Meetings and Materials | dhcf,/page/meetings-and-materials,43
MEIP- MCAC Meeting Agenda and Materials - 4/26/17 | dhcf,/page/meip-mcac-meeting-agenda-and-materials-42617,1
"Melisa Byrd, Senior Deputy Director / Medicaid Director, DHCF | dhcf",/biography/melisa-byrd-senior-deputy-director-medicaid-director-dhcf,171
"Melisa Byrd, Senior Deputy Director / Medicaid Director, DHCF | dhcf",/node/1391236,59
Methods for Determining Costs of Prescribed Multiple Source Drugs Final Rulemaking | dhcf,/node/175562,1
Methods for Determining Costs of Prescribed Multiple Source Drugs Final Rulemaking | dhcf,/publication/methods-determining-costs-prescribed-multiple-source-drugs-final-rulemaking,2
